input_hex,input_dec,output_hex,output_dec
0x66C5,26309,0x6503,25859
0x66C6,26310,0x1144,4420
0x66C7,26311,0xB2C5,45765
0x66C8,26312,0x6879,26745
0x66C9,26313,0x86D3,34515
0x66CA,26314,0xA390,41872
0x66CB,26315,0x8459,33881
0x66CC,26316,0x5050,20560
0x66CD,26317,0x318A,12682
0x66CE,26318,0x1001,4097
0x66CF,26319,0x5432,21554
0x66D0,26320,0x7AC1,31425
0x66D1,26321,0x98AB,39083
0x66D2,26322,0x8679,34425
0x66D3,26323,0x9A21,39457
0x66D4,26324,0xD01C,53276
0x66D5,26325,0x9DBF,40383
0x66D6,26326,0xCE13,52755
0x66D7,26327,0x9933,39219
0x66D8,26328,0x78D2,30930
0x66D9,26329,0x9283,37507
0x66DA,26330,0xD35B,54107
0x66DB,26331,0x67FE,26622
0x66DC,26332,0x0110,272
0x66DD,26333,0x9898,39064
0x66DE,26334,0x8945,35141
0x66DF,26335,0xDD66,56678
0x66E0,26336,0x1CC1,7361
0x66E1,26337,0xA45B,42075
0x66E2,26338,0xDA16,55830
0x66E3,26339,0x68D3,26835
0x66E4,26340,0xC76D,51053
0x66E5,26341,0x3726,14118
0x66E6,26342,0x1450,5200
0x66E7,26343,0x0B6D,2925
0x66E8,26344,0x821B,33307
0x66E9,26345,0xAE73,44659
0x66EA,26346,0x0213,531
0x66EB,26347,0x9CC9,40137
0x66EC,26348,0x924F,37455
0x66ED,26349,0x63AF,25519
0x66EE,26350,0x8383,33667
0x66EF,26351,0x368D,13965
0x66F0,26352,0x827D,33405
0x66F1,26353,0xB00B,45067
0x66F2,26354,0x7896,30870
0x66F3,26355,0xA930,43312
0x66F4,26356,0x94B6,38070
0x66F5,26357,0x05AF,1455
0x66F6,26358,0x0B6D,2925
0x66F7,26359,0xCB16,51990
0x66F8,26360,0x825F,33375
0x66F9,26361,0xEC8A,60554
0x66FA,26362,0x2B81,11137
0x66FB,26363,0xED9A,60826
0x66FC,26364,0xCE02,52738
0x66FD,26365,0x2C97,11415
0x66FE,26366,0xBCF8,48376
0x66FF,26367,0xF3F3,62451
0x6700,26368,0x6FE7,28647
0x6701,26369,0xB2B2,45746
0x6702,26370,0x48D1,18641
0x6703,26371,0xE6A2,59042
0x6704,26372,0x3E6B,15979
0x6705,26373,0xEA62,60002
0x6706,26374,0x13CE,5070
0x6707,26375,0x45DC,17884
0x6708,26376,0xF690,63120
0x6709,26377,0xF3E2,62434
0x670A,26378,0xF582,62850
0x670B,26379,0xDE8B,56971
0x670C,26380,0xA219,41497
0x670D,26381,0xC5F6,50678
0x670E,26382,0x0CF3,3315
0x670F,26383,0xFC8B,64651
0x6710,26384,0xCDCD,52685
0x6711,26385,0x06E8,1768
0x6712,26386,0x1001,4097
0x6713,26387,0xA291,41617
0x6714,26388,0xCA42,51778
0x6715,26389,0xC590,50576
0x6716,26390,0x1625,5669
0x6717,26391,0x4598,17816
0x6718,26392,0x2839,10297
0x6719,26393,0xE529,58665
0x671A,26394,0xF1A4,61860
0x671B,26395,0xC682,50818
0x671C,26396,0xFF99,65433
0x671D,26397,0xC5B2,50610
0x671E,26398,0xA6B7,42679
0x671F,26399,0x45BA,17850
0x6720,26400,0xC4F7,50423
0x6721,26401,0xA6E2,42722
0x6722,26402,0xE493,58515
0x6723,26403,0x6D6D,28013
0x6724,26404,0xB658,46680
0x6725,26405,0xC55C,50524
0x6726,26406,0x2288,8840
0x6727,26407,0x47FC,18428
0x6728,26408,0xE15A,57690
0x6729,26409,0xB7E2,47074
0x672A,26410,0x0563,1379
0x672B,26411,0x4567,17767
0x672C,26412,0x936C,37740
0x672D,26413,0xBF62,48994
0x672E,26414,0xCD23,52515
0x672F,26415,0xBB22,47906
0x6730,26416,0x4631,17969
0x6731,26417,0x30A9,12457
0x6732,26418,0xA0A0,41120
0x6733,26419,0x0088,136
0x6734,26420,0x2A19,10777
0x6735,26421,0xC518,50456
0x6736,26422,0x2002,8194
0x6737,26423,0xDC76,56438
0x6738,26424,0x70DA,28890
0x6739,26425,0x25F8,9720
0x673A,26426,0xE5A1,58785
0x673B,26427,0x9458,37976
0x673C,26428,0x308B,12427
0x673D,26429,0xB14E,45390
0x673E,26430,0x90A3,37027
0x673F,26431,0xBE05,48645
0x6740,26432,0xBC16,48150
0x6741,26433,0xC4D5,50389
0x6742,26434,0xB694,46740
0x6743,26435,0x44DD,17629
0x6744,26436,0x658B,25995
0x6745,26437,0x8989,35209
0x6746,26438,0xB42D,46125
0x6747,26439,0x44CC,17612
0x6748,26440,0x79C2,31170
0x6749,26441,0x38A1,14497
0x674A,26442,0x04FB,1275
0x674B,26443,0xFE89,65161
0x674C,26444,0x5498,21656
0x674D,26445,0x1AF4,6900
0x674E,26446,0xF12C,61740
0x674F,26447,0x44EE,17646
0x6750,26448,0x4AC2,19138
0x6751,26449,0x2389,9097
0x6752,26450,0x0B38,2872
0x6753,26451,0x4499,17561
0x6754,26452,0x8484,33924
0x6755,26453,0xD70A,55050
0x6756,26454,0x43AD,17325
0x6757,26455,0x04C8,1224
0x6758,26456,0x84B7,33975
0x6759,26457,0xB1F5,45557
0x675A,26458,0x04BF,1215
0x675B,26459,0x44BB,17595
0x675C,26460,0x84A6,33958
0x675D,26461,0x5162,20834
0x675E,26462,0x5702,22274
0x675F,26463,0xC729,50985
0x6760,26464,0x1B93,7059
0x6761,26465,0x6EA2,28322
0x6762,26466,0x8EDB,36571
0x6763,26467,0xC47F,50303
0x6764,26468,0xB478,46200
0x6765,26469,0x4CF7,19703
0x6766,26470,0x28A0,10400
0x6767,26471,0x7777,30583
0x6768,26472,0x847B,33915
0x6769,26473,0xC47F,50303
0x676A,26474,0x0473,1139
0x676B,26475,0x3BA2,15266
0x676C,26476,0x34DA,13530
0x676D,26477,0x3762,14178
0x676E,26478,0x16DA,5850
0x676F,26479,0x139B,5019
0x6770,26480,0xAF63,44899
0x6771,26481,0xE7F6,59382
0x6772,26482,0x249F,9375
0x6773,26483,0x1DB7,7607
0x6774,26484,0x8D36,36150
0x6775,26485,0x0462,1122
0x6776,26486,0x0707,1799
0x6777,26487,0x028A,650
0x6778,26488,0x843F,33855
0x6779,26489,0x1DE2,7650
0x677A,26490,0x1B82,7042
0x677B,26491,0x942F,37935
0x677C,26492,0x1742,5954
0x677D,26493,0x6F2B,28459
0x677E,26494,0x56DE,22238
0x677F,26495,0xE529,58665
0x6780,26496,0xD0B6,53430
0x6781,26497,0xC7E5,51173
0x6782,26498,0xF483,62595
0x6783,26499,0xB41E,46110
0x6784,26500,0xF843,63555
0x6785,26501,0x1FD3,8147
0x6786,26502,0xCC33,52275
0x6787,26503,0xEB9C,60316
0x6788,26504,0xE1C3,57795
0x6789,26505,0x8F8F,36751
0x678A,26506,0x960F,38415
0x678B,26507,0xFB8C,64396
0x678C,26508,0x396C,14700
0x678D,26509,0x04EA,1258
0x678E,26510,0x5ED6,24278
0x678F,26511,0xC950,51536
0x6790,26512,0x1E69,7785
0x6791,26513,0x5335,21301
0x6792,26514,0xE4B1,58545
0x6793,26515,0x0FD2,4050
0x6794,26516,0x87B4,34740
0x6795,26517,0x1EC3,7875
0x6796,26518,0xD836,55350
0x6797,26519,0xBA45,47685
0x6798,26520,0xA5A5,42405
0x6799,26521,0x01EF,495
0x679A,26522,0xDE03,56835
0x679B,26523,0x0066,102
0x679C,26524,0x3829,14377
0x679D,26525,0xFC56,64598
0x679E,26526,0x9801,38913
0x679F,26527,0x6D7C,28028
0x67A0,26528,0xB4C3,46275
0x67A1,26529,0x1DB7,7607
0x67A2,26530,0x0761,1889
0x67A3,26531,0xB290,45712
0x67A4,26532,0x8778,34680
0x67A5,26533,0x8C04,35844
0x67A6,26534,0x5F7D,24445
0x67A7,26535,0xC25B,49755
0x67A8,26536,0xC35A,50010
0x67A9,26537,0x9F8E,40846
0x67AA,26538,0x20CE,8398
0x67AB,26539,0xD4D4,54484
0x67AC,26540,0xAD43,44355
0x67AD,26541,0xBD8E,48526
0x67AE,26542,0xA903,43267
0x67AF,26543,0xBDAC,48556
0x67B0,26544,0xC095,49301
0x67B1,26545,0x4B69,19305
0x67B2,26546,0xF0B4,61620
0x67B3,26547,0x192A,6442
0x67B4,26548,0x873C,34620
0x67B5,26549,0xAB54,43860
0x67B6,26550,0x1A29,6697
0x67B7,26551,0xEDFC,60924
0x67B8,26552,0x870F,34575
0x67B9,26553,0xCCAA,52394
0x67BA,26554,0x0707,1799
0x67BB,26555,0xC279,49785
0x67BC,26556,0xA1C7,41415
0x67BD,26557,0xE9CB,59851
0x67BE,26558,0x790E,30990
0x67BF,26559,0xEBBE,60350
0x67C0,26560,0x86F1,34545
0x67C1,26561,0x1BD7,7127
0x67C2,26562,0x06F9,1785
0x67C3,26563,0x3672,13938
0x67C4,26564,0x5C6F,23663
0x67C5,26565,0x53E8,21480
0x67C6,26566,0xE439,58425
0x67C7,26567,0x3267,12903
0x67C8,26568,0x3A90,14992
0x67C9,26569,0x0AE4,2788
0x67CA,26570,0xB60D,46605
0x67CB,26571,0x5FC6,24518
0x67CC,26572,0x4631,17969
0x67CD,26573,0x0A0A,2570
0x67CE,26574,0x9C50,40016
0x67CF,26575,0xC17A,49530
0x67D0,26576,0x6B0D,27405
0x67D1,26577,0x1AC7,6855
0x67D2,26578,0x06BD,1725
0x67D3,26579,0x0EF1,3825
0x67D4,26580,0x86A4,34468
0x67D5,26581,0x9DAE,40366
0x67D6,26582,0x8228,33320
0x67D7,26583,0x1A6D,6765
0x67D8,26584,0xB3C4,46020
0x67D9,26585,0xFB51,64337
0x67DA,26586,0x069F,1695
0x67DB,26587,0x3DB5,15797
0x67DC,26588,0x4343,17219
0x67DD,26589,0x6D29,27945
0x67DE,26590,0x279C,10140
0x67DF,26591,0xA039,41017
0x67E0,26592,0xF30C,62220
0x67E1,26593,0x9018,36888
0x67E2,26594,0x0671,1649
0x67E3,26595,0xAA66,43622
0x67E4,26596,0x4EC6,20166
0x67E5,26597,0x580D,22541
0x67E6,26598,0x37FB,14331
0x67E7,26599,0xF32E,62254
0x67E8,26600,0x865B,34395
0x67E9,26601,0xBF8C,49036
0x67EA,26602,0xEE44,60996
0x67EB,26603,0xC61B,50715
0x67EC,26604,0x2543,9539
0x67ED,26605,0x3377,13175
0x67EE,26606,0x7B6A,31594
0x67EF,26607,0x9D9D,40349
0x67F0,26608,0x7B0C,31500
0x67F1,26609,0xA55A,42330
0x67F2,26610,0x1A83,6787
0x67F3,26611,0x0F78,3960
0x67F4,26612,0x1643,5699
0x67F5,26613,0x03DE,990
0x67F6,26614,0xF3D1,62417
0x67F7,26615,0x53CA,21450
0x67F8,26616,0x0FC3,4035
0x67F9,26617,0xF1D3,61907
0x67FA,26618,0x3047,12359
0x67FB,26619,0x1A4F,6735
0x67FC,26620,0xFB73,64371
0x67FD,26621,0xE32F,58159
0x67FE,26622,0x9F9F,40863
0x67FF,26623,0xC77C,51068
0x6800,26624,0xE2C0,58048
0x6801,26625,0x926D,37485
0x6802,26626,0x2516,9494
0x6803,26627,0x1991,6545
0x6804,26628,0xDF75,57205
0x6805,26629,0x6116,24854
0x6806,26630,0x419C,16796
0x6807,26631,0x3355,13141
0x6808,26632,0xA66A,42602
0x6809,26633,0x63D8,25560
0x680A,26634,0xE13C,57660
0x680B,26635,0x3298,12952
0x680C,26636,0xBFC8,49096
0x680D,26637,0xD6E5,55013
0x680E,26638,0x4D4D,19789
0x680F,26639,0xC67D,50813
0x6810,26640,0x6897,26775
0x6811,26641,0x6DD6,28118
0x6812,26642,0x9DEA,40426
0x6813,26643,0x3003,12291
0x6814,26644,0x26FB,9979
0x6815,26645,0xD872,55410
0x6816,26646,0xB0D6,45270
0x6817,26647,0x7C6D,31853
0x6818,26648,0xBD60,48480
0x6819,26649,0xA76B,42859
0x681A,26650,0x7520,29984
0x681B,26651,0x7A6B,31339
0x681C,26652,0xD31F,54047
0x681D,26653,0x9BEC,39916
0x681E,26654,0x3A7E,14974
0x681F,26655,0xCECE,52942
0x6820,26656,0x5665,22117
0x6821,26657,0x6E19,28185
0x6822,26658,0x0D2F,3375
0x6823,26659,0x639C,25500
0x6824,26660,0xC7B0,51120
0x6825,26661,0x0734,1844
0x6826,26662,0xF0A5,61605
0x6827,26663,0x4A3D,19005
0x6828,26664,0xEFAB,61355
0x6829,26665,0xEBBE,60350
0x682A,26666,0x2D4B,11595
0x682B,26667,0xD9FB,55803
0x682C,26668,0x4A4A,19018
0x682D,26669,0x6DB0,28080
0x682E,26670,0x3AB2,15026
0x682F,26671,0xBF26,48934
0x6830,26672,0x5216,21014
0x6831,26673,0xF5C6,62918
0x6832,26674,0xB847,47175
0x6833,26675,0x60BD,24765
0x6834,26676,0xCBF8,52216
0x6835,26677,0xA04E,41038
0x6836,26678,0x7CC7,31943
0x6837,26679,0xA0F5,41205
0x6838,26680,0x491C,18716
0x6839,26681,0xD7F5,55285
0x683A,26682,0xCE75,52853
0x683B,26683,0xC6F5,50933
0x683C,26684,0xE358,58200
0x683D,26685,0x9393,37779
0x683E,26686,0xEBD8,60376
0x683F,26687,0x9CEB,40171
0x6840,26688,0x953F,38207
0x6841,26689,0x6987,27015
0x6842,26690,0xCD10,52496
0x6843,26691,0x083B,2107
0x6844,26692,0x79C2,31170
0x6845,26693,0xA758,42840
0x6846,26694,0x56CF,22223
0x6847,26695,0x7B0C,31500
0x6848,26696,0xB931,47409
0x6849,26697,0x2F49,12105
0x684A,26698,0x9191,37265
0x684B,26699,0x21A9,8617
0x684C,26700,0x07CB,1995
0x684D,26701,0xFB26,64294
0x684E,26702,0x951D,38173
0x684F,26703,0x7D28,32040
0x6850,26704,0xBAFE,47870
0x6851,26705,0xC16B,49515
0x6852,26706,0xBED8,48856
0x6853,26707,0xB2F6,45814
0x6854,26708,0x8877,34935
0x6855,26709,0x6B2F,27439
0x6856,26710,0x4E0A,19978
0x6857,26711,0x1A7C,6780
0x6858,26712,0x874B,34635
0x6859,26713,0xE7F6,59382
0x685A,26714,0xFE76,65142
0x685B,26715,0xC0C0,49344
0x685C,26716,0xE097,57495
0x685D,26717,0x4C7F,19583
0x685E,26718,0xEDB8,60856
0x685F,26719,0x0819,2073
0x6860,26720,0xD10C,53516
0x6861,26721,0xB0D6,45270
0x6862,26722,0x45EF,17903
0x6863,26723,0xCABD,51901
0x6864,26724,0xB487,46215
0x6865,26725,0x9018,36888
0x6866,26726,0xF57D,62845
0x6867,26727,0x7B84,31620
0x6868,26728,0x7777,30583
0x6869,26729,0xFBBF,64447
0x686A,26730,0xB308,45832
0x686B,26731,0x7EE7,32487
0x686C,26732,0xBBAA,48042
0x686D,26733,0x5DF7,24055
0x686E,26734,0x915D,37213
0x686F,26735,0x3311,13073
0x6870,26736,0xEFDC,61404
0x6871,26737,0x6A48,27208
0x6872,26738,0x7EF6,32502
0x6873,26739,0xA2F7,41719
0x6874,26740,0x1991,6545
0x6875,26741,0x3254,12884
0x6876,26742,0xA25D,41565
0x6877,26743,0xEF01,61185
0x6878,26744,0xAB76,43894
0x6879,26745,0xEFEF,61423
0x687A,26746,0xE970,59760
0x687B,26747,0x92E5,37605
0x687C,26748,0x248E,9358
0x687D,26749,0x06DB,1755
0x687E,26750,0x6024,24612
0x687F,26751,0x4985,18821
0x6880,26752,0xDF13,57107
0x6881,26753,0x66BB,26299
0x6882,26754,0xD8AF,55471
0x6883,26755,0xC268,49768
0x6884,26756,0xFCED,64749
0x6885,26757,0x9BA8,39848
0x6886,26758,0xADAD,44461
0x6887,26759,0x780F,30735
0x6888,26760,0x57DF,22495
0x6889,26761,0xD02F,53295
0x688A,26762,0x2BE7,11239
0x688B,26763,0x780F,30735
0x688C,26764,0x6C39,27705
0x688D,26765,0xF816,63510
0x688E,26766,0x0176,374
0x688F,26767,0x781E,30750
0x6890,26768,0x1331,4913
0x6891,26769,0xCC00,52224
0x6892,26770,0xF4A1,62625
0x6893,26771,0x1F5B,8027
0x6894,26772,0xC35A,50010
0x6895,26773,0x820A,33290
0x6896,26774,0x21FC,8700
0x6897,26775,0xA5A5,42405
0x6898,26776,0x45BA,17850
0x6899,26777,0xE73A,59194
0x689A,26778,0x384F,14415
0x689B,26779,0x96F0,38640
0x689C,26780,0xF47C,62588
0x689D,26781,0xD379,54137
0x689E,26782,0xACCA,44234
0x689F,26783,0xB4F0,46320
0x68A0,26784,0x3425,13349
0x68A1,26785,0xD683,54915
0x68A2,26786,0xD5E6,54758
0x68A3,26787,0x78A5,30885
0x68A4,26788,0x4747,18247
0x68A5,26789,0x0123,291
0x68A6,26790,0x581C,22556
0x68A7,26791,0x4A79,19065
0x68A8,26792,0xD21E,53790
0x68A9,26793,0x820A,33290
0x68AA,26794,0xDCFE,56574
0x68AB,26795,0x946B,37995
0x68AC,26796,0x3571,13681
0x68AD,26797,0x0DC1,3521
0x68AE,26798,0x2471,9329
0x68AF,26799,0x5027,20519
0x68B0,26800,0x1441,5185
0x68B1,26801,0xE068,57448
0x68B2,26802,0xE00E,57358
0x68B3,26803,0x55CC,21964
0x68B4,26804,0x0E2C,3628
0x68B5,26805,0x4949,18761
0x68B6,26806,0x519D,20893
0x68B7,26807,0xEF01,61185
0x68B8,26808,0x1F3D,7997
0x68B9,26809,0xB72E,46894
0x68BA,26810,0x8E71,36465
0x68BB,26811,0xE30D,58125
0x68BC,26812,0xABCD,43981
0x68BD,26813,0xA479,42105
0x68BE,26814,0xE358,58200
0x68BF,26815,0x782D,30765
0x68C0,26816,0x4FA1,20385
0x68C1,26817,0x3AF6,15094
0x68C2,26818,0x5F5F,24415
0x68C3,26819,0x793D,31037
0x68C4,26820,0xCFA9,53161
0x68C5,26821,0x1FC2,8130
0x68C6,26822,0xD3C2,54210
0x68C7,26823,0x792C,31020
0x68C8,26824,0x5EF4,24308
0x68C9,26825,0xF917,63767
0x68CA,26826,0x82F5,33525
0x68CB,26827,0xA390,41872
0x68CC,26828,0xF348,62280
0x68CD,26829,0xF906,63750
0x68CE,26830,0x3254,12884
0x68CF,26831,0x790E,30990
0x68D0,26832,0xF197,61847
0x68D1,26833,0x581C,22556
0x68D2,26834,0xF64D,63053
0x68D3,26835,0xB9B9,47545
0x68D4,26836,0xB16C,45420
0x68D5,26837,0x5467,21607
0x68D6,26838,0x04AE,1198
0x68D7,26839,0x7698,30360
0x68D8,26840,0xE592,58770
0x68D9,26841,0xEFBA,61370
0x68DA,26842,0xA2C4,41668
0x68DB,26843,0x8855,34901
0x68DC,26844,0x5DA2,23970
0x68DD,26845,0x7733,30515
0x68DE,26846,0x5B4A,23370
0x68DF,26847,0x94F2,38130
0x68E0,26848,0x8989,35209
0x68E1,26849,0x6125,24869
0x68E2,26850,0xD89C,55452
0x68E3,26851,0x6AF3,27379
0x68E4,26852,0xC581,50561
0x68E5,26853,0x1742,5954
0x68E6,26854,0x91A2,37282
0x68E7,26855,0x79A4,31140
0x68E8,26856,0xB99B,47515
0x68E9,26857,0xE67F,59007
0x68EA,26858,0x2673,9843
0x68EB,26859,0x7362,29538
0x68EC,26860,0x1573,5491
0x68ED,26861,0x1DF3,7667
0x68EE,26862,0xDBF9,56313
0x68EF,26863,0x7986,31110
0x68F0,26864,0xD76C,55148
0x68F1,26865,0xC0C0,49344
0x68F2,26866,0x9458,37976
0x68F3,26867,0x8EF9,36601
0x68F4,26868,0x3E94,16020
0x68F5,26869,0x9229,37417
0x68F6,26870,0x00DD,221
0x68F7,26871,0x5E92,24210
0x68F8,26872,0x25E9,9705
0x68F9,26873,0x41FA,16890
0x68FA,26874,0xE75C,59228
0x68FB,26875,0xDA70,55920
0x68FC,26876,0x0F87,3975
0x68FD,26877,0x91A2,37282
0x68FE,26878,0x5AA5,23205
0x68FF,26879,0x1A38,6712
0x6900,26880,0x8976,35190
0x6901,26881,0x86F1,34545
0x6902,26882,0xE23F,57919
0x6903,26883,0x1D84,7556
0x6904,26884,0xC64E,50766
0x6905,26885,0x8923,35107
0x6906,26886,0x7744,30532
0x6907,26887,0x3FD1,16337
0x6908,26888,0xD591,54673
0x6909,26889,0x67FE,26622
0x690A,26890,0x3399,13209
0x690B,26891,0x092B,2347
0x690C,26892,0x4523,17699
0x690D,26893,0xB2A3,45731
0x690E,26894,0x3D1F,15647
0x690F,26895,0xDEDE,57054
0x6910,26896,0xB7A6,47014
0x6911,26897,0xF40B,62475
0x6912,26898,0x26EA,9962
0x6913,26899,0x94D0,38096
0x6914,26900,0x74DE,29918
0x6915,26901,0x5E4F,24143
0x6916,26902,0xFE10,65040
0x6917,26903,0xDA16,55830
0x6918,26904,0x0365,869
0x6919,26905,0x11FF,4607
0x691A,26906,0x3E2F,15919
0x691B,26907,0xD07A,53370
0x691C,26908,0x1B5F,7007
0x691D,26909,0x65FC,26108
0x691E,26910,0x7C7C,31868
0x691F,26911,0x5FE4,24548
0x6920,26912,0xB5A4,46500
0x6921,26913,0x4BD2,19410
0x6922,26914,0x47B8,18360
0x6923,26915,0x9687,38535
0x6924,26916,0xD31F,54047
0x6925,26917,0xFEDC,65244
0x6926,26918,0x597B,22907
0x6927,26919,0x2D78,11640
0x6928,26920,0xE54F,58703
0x6929,26921,0xFAEB,64235
0x692A,26922,0x0312,786
0x692B,26923,0xD6B0,54960
0x692C,26924,0x7D5F,32095
0x692D,26925,0x7575,30069
0x692E,26926,0x2147,8519
0x692F,26927,0x86A4,34468
0x6930,26928,0x8CBF,36031
0x6931,26929,0xFE89,65161
0x6932,26930,0x8459,33881
0x6933,26931,0x3CC3,15555
0x6934,26932,0x26FB,9979
0x6935,26933,0xFA63,64099
0x6936,26934,0xB61C,46620
0x6937,26935,0x5948,22856
0x6938,26936,0xBEAF,48815
0x6939,26937,0xFEAB,65195
0x693A,26938,0x8D14,36116
0x693B,26939,0xC2D3,49875
0x693C,26940,0x7D7D,32125
0x693D,26941,0x75FD,30205
0x693E,26942,0x2750,10064
0x693F,26943,0xE086,57478
0x6940,26944,0x2839,10297
0x6941,26945,0xDD77,56695
0x6942,26946,0xDEB8,57016
0x6943,26947,0x7F5D,32605
0x6944,26948,0xF00F,61455
0x6945,26949,0xF618,63000
0x6946,26950,0xA41F,42015
0x6947,26951,0x98FE,39166
0x6948,26952,0x25E9,9705
0x6949,26953,0xFD75,64885
0x694A,26954,0xBD9F,48543
0x694B,26955,0xBABA,47802
0x694C,26956,0xAFD8,45016
0x694D,26957,0x6B0D,27405
0x694E,26958,0xB51F,46367
0x694F,26959,0x2A6E,10862
0x6950,26960,0x8F25,36645
0x6951,26961,0x5041,20545
0x6952,26962,0xF917,63767
0x6953,26963,0xFC65,64613
0x6954,26964,0x4A68,19048
0x6955,26965,0xD32C,54060
0x6956,26966,0x85B6,34230
0x6957,26967,0x4F5E,20318
0x6958,26968,0xBF37,48951
0x6959,26969,0x67FE,26622
0x695A,26970,0x7E7E,32382
0x695B,26971,0x76FE,30462
0x695C,26972,0x4D7E,19838
0x695D,26973,0x0DE3,3555
0x695E,26974,0x5C7E,23678
0x695F,26975,0xD77D,55165
0x6960,26976,0x6600,26112
0x6961,26977,0xFFDD,65501
0x6962,26978,0x3FD1,16337
0x6963,26979,0x7FD5,32725
0x6964,26980,0xBFC8,49096
0x6965,26981,0x99FF,39423
0x6966,26982,0x619E,24990
0x6967,26983,0x7FC4,32708
0x6968,26984,0xBFFB,49147
0x6969,26985,0xFFFF,65535
0x696A,26986,0xE67F,59007
0x696B,26987,0xAEBF,44735
0x696C,26988,0xBFEA,49130
0x696D,26989,0x5D7F,23935
0x696E,26990,0x3FE2,16354
0x696F,26991,0x85B6,34230
0x6970,26992,0x0FD2,4050
0x6971,26993,0xFE67,65127
0x6972,26994,0xAEFB,44795
0x6973,26995,0x22FF,8959
0x6974,26996,0xEB72,60274
0x6975,26997,0x4150,16720
0x6976,26998,0xE75C,59228
0x6977,26999,0x00FF,255
0x6978,27000,0xFEFE,65278
0x6979,27001,0x77FF,30719
0x697A,27002,0xFEDC,65244
0x697B,27003,0x7FB3,32691
0x697C,27004,0xFEBA,65210
0x697D,27005,0x54FE,21758
0x697E,27006,0x4C7F,19583
0x697F,27007,0xEC31,60465
0x6980,27008,0xE3A7,58279
0x6981,27009,0x5B97,23447
0x6982,27010,0xDA8F,55951
0x6983,27011,0x5720,22304
0x6984,27012,0x95A6,38310
0x6985,27013,0xFC74,64628
0x6986,27014,0x0F78,3960
0x6987,27015,0xF8F8,63736
0x6988,27016,0x7C83,31875
0x6989,27017,0x23FE,9214
0x698A,27018,0x8FAD,36781
0x698B,27019,0x138A,5002
0x698C,27020,0x2FC1,12225
0x698D,27021,0x2B7E,11134
0x698E,27022,0x9E52,40530
0x698F,27023,0x7C5E,31838
0x6990,27024,0xAEC8,44744
0x6991,27025,0x739D,29597
0x6992,27026,0x941C,37916
0x6993,27027,0x386D,14445
0x6994,27028,0xCF12,53010
0x6995,27029,0x16DA,5850
0x6996,27030,0xD2D2,53970
0x6997,27031,0x43F8,17400
0x6998,27032,0x6C1B,27675
0x6999,27033,0x19E6,6630
0x699A,27034,0x6006,24582
0x699B,27035,0x6F4D,28493
0x699C,27036,0x93C6,37830
0x699D,27037,0xFC12,64530
0x699E,27038,0x0F78,3960
0x699F,27039,0x7C1A,31770
0x69A0,27040,0x81D4,33236
0x69A1,27041,0xDBF9,56313
0x69A2,27042,0x3CE1,15585
0x69A3,27043,0x128B,4747
0x69A4,27044,0xBCF8,48376
0x69A5,27045,0xF9F9,63993
0x69A6,27046,0x1980,6528
0x69A7,27047,0xE8F9,59641
0x69A8,27048,0x65DE,26078
0x69A9,27049,0x9FF9,40953
0x69AA,27050,0x8679,34425
0x69AB,27051,0x4602,17922
0x69AC,27052,0xBCDA,48346
0x69AD,27053,0xFCDE,64734
0x69AE,27054,0x6BE3,27619
0x69AF,27055,0x7CD6,31958
0x69B0,27056,0xCABD,51901
0x69B1,27057,0x77DD,30685
0x69B2,27058,0x1320,4896
0x69B3,27059,0x10CD,4301
0x69B4,27060,0xDCDC,56540
0x69B5,27061,0x44FF,17663
0x69B6,27062,0x149C,5276
0x69B7,27063,0x4576,17782
0x69B8,27064,0xBC8F,48271
0x69B9,27065,0x17F9,6137
0x69BA,27066,0x0E79,3705
0x69BB,27067,0x8877,34935
0x69BC,27068,0x3D79,15737
0x69BD,27069,0xFC9A,64666
0x69BE,27070,0xE2B7,58039
0x69BF,27071,0xFE23,65059
0x69C0,27072,0x9B57,39767
0x69C1,27073,0xEBFA,60410
0x69C2,27074,0x3D79,15737
0x69C3,27075,0xFAFA,64250
0x69C4,27076,0x8998,35224
0x69C5,27077,0xC9FA,51706
0x69C6,27078,0x258F,9615
0x69C7,27079,0x7D6C,32108
0x69C8,27080,0xA9DE,43486
0x69C9,27081,0xFD57,64855
0x69CA,27082,0x3D5B,15707
0x69CB,27083,0x7D5F,32095
0x69CC,27084,0xB649,46665
0x69CD,27085,0xA37E,41854
0x69CE,27086,0x07E9,2025
0x69CF,27087,0x9F53,40787
0x69D0,27088,0x9AB8,39608
0x69D1,27089,0xD3B5,54197
0x69D2,27090,0xCECE,52942
0x69D3,27091,0xEC9B,60571
0x69D4,27092,0xFECD,65229
0x69D5,27093,0xB290,45712
0x69D6,27094,0x91E6,37350
0x69D7,27095,0xD973,55667
0x69D8,27096,0x2F7A,12154
0x69D9,27097,0x27FA,10234
0x69DA,27098,0x3E7A,15994
0x69DB,27099,0x7D1B,32027
0x69DC,27100,0xCC88,52360
0x69DD,27101,0xFD02,64770
0x69DE,27102,0xD54C,54604
0x69DF,27103,0x4C6E,19566
0x69E0,27104,0xBDF9,48633
0x69E1,27105,0xF7F7,63479
0x69E2,27106,0x3DF1,15857
0x69E3,27107,0xEAFB,60155
0x69E4,27108,0xD17B,53627
0x69E5,27109,0xD9FB,55803
0x69E6,27110,0xC1B6,49590
0x69E7,27111,0xF23E,62014
